date,sku_id,category,subcategory,price,discount_percentage,rating,city,channel,weather,90_days_sales,light,vibrant
2023-11-14,SKU2018,Ethnic Wear,Saree,6245,30,3.6,Prayagraj,Brand Website,Winter,215,False,True
2024-05-05,SKU3606,Ethnic Wear,Kurta,1731,25,4.5,Delhi,Offline,Summer,168,True,False
2024-03-24,SKU4694,Ethnic Wear,Kurta,2452,0,4.9,Bhopal,Myntra,Summer,119,True,False
2025-03-21,SKU6234,Ethnic Wear,Lehenga,8078,20,4.6,Lucknow,Offline,Summer,50,False,True
2023-03-15,SKU7798,Ethnic Wear,Kurta,2355,0,4.4,Delhi,Myntra,Summer,149,True,False
2025-03-24,SKU2320,Ethnic Wear,Kurta,2371,0,4.3,Lucknow,Brand Website,Summer,150,True,False
2025-11-12,SKU5610,Ethnic Wear,Saree,5590,0,4.8,Pune,Brand Website,Winter,411,False,True
2025-03-15,SKU6480,Ethnic Wear,Saree,4488,25,3.9,Hyderabad,Offline,Summer,90,False,True
2023-08-19,SKU9385,Ethnic Wear,Kurta,1670,15,4.7,Prayagraj,Myntra,Monsoon,155,True,False
2024-03-14,SKU4279,Ethnic Wear,Lehenga,10429,30,4.0,Pune,Brand Website,Summer,49,False,True
2023-02-18,SKU4765,Ethnic Wear,Lehenga,9269,0,3.8,Pune,Myntra,Winter,96,False,True
2025-03-06,SKU6471,Ethnic Wear,Lehenga,9340,15,5.0,Hyderabad,Offline,Summer,58,False,True
2024-08-07,SKU3707,Ethnic Wear,Lehenga,9017,0,4.4,Bhopal,Offline,Monsoon,33,False,True
2023-01-01,SKU1511,Ethnic Wear,Saree,5242,15,4.1,Mumbai,Myntra,Winter,185,False,True
2024-03-16,SKU3613,Ethnic Wear,Saree,4781,15,4.6,Delhi,Myntra,Summer,164,False,True
2023-09-03,SKU7840,Ethnic Wear,Kurta,2737,0,3.9,Mumbai,Offline,Monsoon,120,True,False
2023-03-04,SKU4353,Ethnic Wear,Lehenga,9951,0,3.5,Delhi,Brand Website,Summer,34,False,True
2025-09-09,SKU5475,Ethnic Wear,Lehenga,8259,25,4.5,Pune,Myntra,Monsoon,61,False,True
2025-10-15,SKU7513,Ethnic Wear,Kurta,3271,30,4.2,Prayagraj,Myntra,Winter,144,True,False
2024-07-29,SKU1217,Ethnic Wear,Kurta,2653,25,4.2,Mumbai,Brand Website,Monsoon,213,True,False
2025-07-06,SKU1399,Ethnic Wear,Kurta,1507,25,3.6,Pune,Myntra,Monsoon,157,True,False
2023-04-07,SKU8132,Ethnic Wear,Lehenga,9173,10,3.6,Bhopal,Myntra,Summer,33,False,True
2025-01-30,SKU8741,Ethnic Wear,Lehenga,10256,20,3.7,Bengaluru,Offline,Winter,81,False,True
2024-12-12,SKU3850,Ethnic Wear,Saree,5197,0,4.7,Prayagraj,Offline,Winter,165,False,True
2023-06-27,SKU9102,Ethnic Wear,Saree,6466,10,4.8,Prayagraj,Offline,Summer,66,False,True
2023-12-03,SKU6876,Ethnic Wear,Lehenga,8175,10,4.3,Bhopal,Offline,Winter,137,False,True
2023-11-23,SKU3376,Ethnic Wear,Lehenga,10349,0,5.0,Lucknow,Brand Website,Winter,251,False,True
2025-10-23,SKU7493,Ethnic Wear,Kurta,3728,0,4.3,Delhi,Offline,Winter,190,True,False
2024-11-16,SKU5173,Ethnic Wear,Kurta,3503,0,4.0,Bengaluru,Brand Website,Winter,182,True,False
2025-03-15,SKU7116,Ethnic Wear,Lehenga,8897,20,4.0,Prayagraj,Brand Website,Summer,34,False,True
2024-01-21,SKU4699,Ethnic Wear,Lehenga,8002,30,5.0,Bhopal,Myntra,Winter,141,False,True
2024-09-19,SKU9113,Ethnic Wear,Lehenga,8990,30,4.1,Bengaluru,Myntra,Monsoon,73,False,True
2023-02-03,SKU9879,Ethnic Wear,Kurta,1627,10,3.7,Delhi,Myntra,Winter,118,True,False
2023-09-01,SKU2168,Ethnic Wear,Saree,5728,10,4.5,Delhi,Offline,Monsoon,74,False,True
2025-05-27,SKU7352,Ethnic Wear,Saree,6415,15,4.5,Lucknow,Myntra,Summer,106,False,True
2024-12-20,SKU9050,Ethnic Wear,Saree,4127,10,4.6,Mumbai,Offline,Winter,337,False,True
2024-12-19,SKU7287,Ethnic Wear,Lehenga,10008,0,4.1,Delhi,Offline,Winter,163,False,True
2023-06-19,SKU8780,Ethnic Wear,Kurta,2505,25,4.7,Pune,Brand Website,Summer,198,True,False
2024-11-21,SKU2540,Ethnic Wear,Lehenga,8988,20,5.0,Bhopal,Offline,Winter,174,False,True
2025-04-20,SKU6075,Ethnic Wear,Lehenga,8388,0,4.5,Bhopal,Myntra,Summer,47,False,True
2024-01-07,SKU1462,Ethnic Wear,Lehenga,9897,10,4.5,Bhopal,Myntra,Winter,75,False,True
2023-08-29,SKU9776,Ethnic Wear,Lehenga,10116,15,3.8,Mumbai,Offline,Monsoon,39,False,True
2024-11-09,SKU3666,Ethnic Wear,Lehenga,9747,0,4.5,Mumbai,Offline,Winter,303,False,True
2024-05-25,SKU2258,Ethnic Wear,Saree,4023,15,4.7,Hyderabad,Offline,Summer,157,False,True
2024-01-10,SKU3893,Ethnic Wear,Saree,4915,10,4.8,Prayagraj,Myntra,Winter,133,False,True
2023-08-26,SKU9083,Ethnic Wear,Saree,4415,0,3.7,Hyderabad,Brand Website,Monsoon,110,False,True
2025-05-30,SKU1387,Ethnic Wear,Saree,4084,25,4.3,Bhopal,Offline,Summer,115,False,True
2023-03-10,SKU9904,Ethnic Wear,Saree,5142,15,4.3,Delhi,Offline,Summer,126,False,True
2025-01-02,SKU2067,Ethnic Wear,Lehenga,9944,15,4.3,Delhi,Offline,Winter,87,False,True
2024-01-18,SKU2982,Ethnic Wear,Kurta,2304,15,4.5,Mumbai,Myntra,Winter,167,True,False
2025-04-26,SKU8829,Ethnic Wear,Kurta,1974,20,3.6,Delhi,Brand Website,Summer,156,True,False
2025-03-11,SKU5920,Ethnic Wear,Lehenga,8045,10,3.6,Bengaluru,Brand Website,Summer,53,False,True
2023-01-19,SKU2847,Ethnic Wear,Lehenga,9242,30,3.7,Pune,Brand Website,Winter,100,False,True
2025-08-30,SKU8870,Ethnic Wear,Lehenga,9959,15,3.8,Hyderabad,Myntra,Monsoon,45,False,True
2023-09-18,SKU9870,Ethnic Wear,Lehenga,10088,0,4.8,Delhi,Myntra,Monsoon,54,False,True
2024-05-20,SKU9411,Ethnic Wear,Kurta,3193,30,4.4,Delhi,Brand Website,Summer,268,True,False
2025-03-19,SKU1977,Ethnic Wear,Saree,4113,0,4.5,Prayagraj,Myntra,Summer,114,False,True
2023-09-18,SKU7402,Ethnic Wear,Kurta,3463,20,4.9,Bhopal,Brand Website,Monsoon,134,True,False
2024-08-12,SKU3576,Ethnic Wear,Lehenga,10036,30,3.6,Hyderabad,Brand Website,Monsoon,55,False,True
2023-10-26,SKU7837,Ethnic Wear,Kurta,1663,10,3.9,Delhi,Brand Website,Winter,211,True,False
2024-10-31,SKU6594,Ethnic Wear,Lehenga,9262,30,4.9,Pune,Brand Website,Winter,194,False,True
2025-09-29,SKU8689,Ethnic Wear,Lehenga,9402,20,4.3,Lucknow,Myntra,Monsoon,56,False,True
2025-11-17,SKU5122,Ethnic Wear,Saree,4933,10,4.9,Pune,Offline,Winter,363,False,True
2024-01-28,SKU4922,Ethnic Wear,Saree,5372,20,4.5,Hyderabad,Offline,Winter,132,False,True
2024-08-27,SKU7944,Ethnic Wear,Kurta,2278,25,4.5,Hyderabad,Brand Website,Monsoon,200,True,False
2025-12-01,SKU6261,Ethnic Wear,Lehenga,8710,0,4.6,Hyderabad,Offline,Winter,158,False,True
2024-11-21,SKU5047,Ethnic Wear,Lehenga,8749,25,4.7,Hyderabad,Brand Website,Winter,304,False,True
2025-07-29,SKU7416,Ethnic Wear,Saree,6201,10,3.7,Bhopal,Brand Website,Monsoon,74,False,True
2024-01-22,SKU7169,Ethnic Wear,Kurta,2543,15,4.2,Prayagraj,Myntra,Winter,115,True,False
2023-04-15,SKU5539,Ethnic Wear,Saree,5751,25,5.0,Prayagraj,Myntra,Summer,116,False,True
2023-09-02,SKU8804,Ethnic Wear,Saree,4572,0,3.7,Prayagraj,Offline,Monsoon,55,False,True
2023-08-09,SKU1892,Ethnic Wear,Saree,6246,20,3.9,Mumbai,Myntra,Monsoon,145,False,True
2023-05-03,SKU7934,Ethnic Wear,Lehenga,8040,0,4.0,Hyderabad,Myntra,Summer,57,False,True
2024-04-17,SKU5541,Ethnic Wear,Kurta,2402,20,4.4,Pune,Offline,Summer,172,True,False
2024-10-10,SKU4872,Ethnic Wear,Lehenga,8900,0,4.7,Bengaluru,Myntra,Winter,192,False,True
2024-07-06,SKU9875,Ethnic Wear,Kurta,3491,0,3.6,Mumbai,Myntra,Monsoon,151,True,False
2023-12-06,SKU4620,Ethnic Wear,Lehenga,8710,0,3.9,Hyderabad,Offline,Winter,84,False,True
2025-03-02,SKU6054,Ethnic Wear,Lehenga,9827,0,3.8,Prayagraj,Brand Website,Summer,32,False,True
2025-02-26,SKU7693,Ethnic Wear,Kurta,3057,0,4.3,Bhopal,Offline,Winter,65,True,False
2024-10-21,SKU9053,Ethnic Wear,Saree,4084,15,4.3,Prayagraj,Brand Website,Winter,196,False,True
2023-06-08,SKU4366,Ethnic Wear,Lehenga,10461,30,4.5,Lucknow,Myntra,Summer,52,False,True
2024-12-24,SKU7619,Ethnic Wear,Saree,5659,10,3.9,Hyderabad,Myntra,Winter,198,False,True
2023-02-19,SKU4782,Ethnic Wear,Saree,6307,0,4.5,Prayagraj,Brand Website,Winter,107,False,True
2025-01-06,SKU1358,Ethnic Wear,Saree,5560,0,4.2,Prayagraj,Brand Website,Winter,97,False,True
2024-12-14,SKU7949,Ethnic Wear,Saree,4936,10,4.0,Delhi,Offline,Winter,298,False,True
2025-11-25,SKU8840,Ethnic Wear,Kurta,3953,20,4.7,Bengaluru,Myntra,Winter,270,True,False
2023-11-22,SKU6973,Ethnic Wear,Kurta,1878,20,4.5,Mumbai,Myntra,Winter,239,True,False
2024-08-23,SKU2298,Ethnic Wear,Kurta,2080,30,4.2,Pune,Offline,Monsoon,140,True,False
2023-12-08,SKU4047,Ethnic Wear,Saree,6132,0,3.8,Hyderabad,Offline,Winter,123,False,True
2025-08-21,SKU1854,Ethnic Wear,Lehenga,9733,0,3.9,Bengaluru,Offline,Monsoon,35,False,True
2025-12-29,SKU2103,Ethnic Wear,Kurta,2008,30,4.2,Delhi,Offline,Winter,173,True,False
2024-10-28,SKU3502,Ethnic Wear,Kurta,2203,30,3.9,Bengaluru,Myntra,Winter,277,True,False
2023-12-09,SKU9206,Ethnic Wear,Kurta,1698,15,3.7,Mumbai,Offline,Winter,96,True,False
2025-07-20,SKU7016,Ethnic Wear,Kurta,2217,25,3.7,Pune,Offline,Monsoon,86,True,False
2023-01-02,SKU1692,Ethnic Wear,Kurta,2676,15,4.3,Delhi,Offline,Winter,130,True,False
2025-11-30,SKU9871,Ethnic Wear,Saree,5449,30,4.4,Prayagraj,Brand Website,Winter,373,False,True
2023-12-08,SKU7638,Ethnic Wear,Saree,6060,30,4.2,Pune,Brand Website,Winter,259,False,True
2024-09-03,SKU4389,Ethnic Wear,Saree,4473,20,4.9,Delhi,Brand Website,Monsoon,173,False,True
2025-09-24,SKU5907,Ethnic Wear,Saree,4813,30,3.5,Lucknow,Myntra,Monsoon,102,False,True
2023-10-14,SKU3411,Ethnic Wear,Lehenga,9236,15,3.9,Bhopal,Brand Website,Winter,88,False,True
2025-03-28,SKU4720,Ethnic Wear,Saree,5910,25,4.2,Bhopal,Offline,Summer,102,False,True
2024-05-17,SKU8590,Ethnic Wear,Kurta,2096,25,4.9,Bengaluru,Offline,Summer,171,True,False
2025-06-06,SKU1870,Ethnic Wear,Saree,4319,20,3.9,Lucknow,Offline,Summer,110,False,True
2024-12-22,SKU8816,Ethnic Wear,Kurta,2857,0,4.0,Mumbai,Offline,Winter,101,True,False
2024-07-06,SKU1181,Ethnic Wear,Lehenga,8245,0,4.3,Delhi,Myntra,Monsoon,75,False,True
2024-11-15,SKU7082,Ethnic Wear,Saree,5885,10,4.4,Mumbai,Offline,Winter,358,False,True
2025-06-06,SKU1834,Ethnic Wear,Saree,6105,0,4.5,Delhi,Offline,Summer,110,False,True
2024-11-07,SKU9289,Ethnic Wear,Saree,5801,25,4.6,Delhi,Myntra,Winter,529,False,True
2025-02-25,SKU3329,Ethnic Wear,Lehenga,9129,15,3.8,Hyderabad,Myntra,Winter,111,False,True
2024-02-01,SKU1198,Ethnic Wear,Saree,5710,30,4.7,Bengaluru,Myntra,Winter,247,False,True
2023-05-16,SKU9962,Ethnic Wear,Kurta,2169,30,3.6,Pune,Myntra,Summer,185,True,False
2025-10-07,SKU2082,Ethnic Wear,Kurta,1967,0,4.5,Hyderabad,Offline,Winter,218,True,False
2024-11-08,SKU6615,Ethnic Wear,Saree,5337,20,3.7,Lucknow,Offline,Winter,311,False,True
2024-04-08,SKU9520,Ethnic Wear,Kurta,1591,15,4.2,Pune,Brand Website,Summer,150,True,False
2023-04-16,SKU5924,Ethnic Wear,Saree,6423,10,4.7,Bhopal,Brand Website,Summer,77,False,True
2023-11-10,SKU4663,Ethnic Wear,Saree,4403,25,4.3,Hyderabad,Myntra,Winter,512,False,True
2024-09-04,SKU7551,Ethnic Wear,Saree,4332,0,3.7,Prayagraj,Brand Website,Monsoon,68,False,True
2025-04-11,SKU2086,Ethnic Wear,Saree,5770,0,4.1,Lucknow,Myntra,Summer,106,False,True
2024-04-27,SKU6468,Ethnic Wear,Saree,5992,15,4.9,Lucknow,Myntra,Summer,109,False,True
2024-08-09,SKU4506,Ethnic Wear,Kurta,2496,20,4.7,Prayagraj,Offline,Monsoon,82,True,False
2023-06-18,SKU6359,Ethnic Wear,Kurta,1837,30,4.6,Prayagraj,Myntra,Summer,137,True,False
2025-08-23,SKU2512,Ethnic Wear,Kurta,2227,0,3.7,Bengaluru,Myntra,Monsoon,154,True,False
2024-09-26,SKU6853,Ethnic Wear,Kurta,2852,0,3.6,Delhi,Myntra,Monsoon,147,True,False
2024-08-19,SKU7403,Ethnic Wear,Saree,6154,0,4.7,Bhopal,Myntra,Monsoon,80,False,True
2023-11-19,SKU2064,Ethnic Wear,Saree,6108,0,4.2,Bhopal,Brand Website,Winter,223,False,True
2023-11-30,SKU1524,Ethnic Wear,Lehenga,9936,30,4.2,Prayagraj,Offline,Winter,224,False,True
2025-04-01,SKU6020,Ethnic Wear,Lehenga,9712,30,4.9,Pune,Brand Website,Summer,70,False,True
2023-11-01,SKU6351,Ethnic Wear,Saree,4635,0,3.6,Hyderabad,Myntra,Winter,376,False,True
2023-09-16,SKU2928,Ethnic Wear,Saree,4611,25,3.6,Bengaluru,Myntra,Monsoon,140,False,True
2025-06-10,SKU6242,Ethnic Wear,Saree,5678,0,4.9,Hyderabad,Brand Website,Summer,125,False,True
2023-03-11,SKU5956,Ethnic Wear,Lehenga,9491,0,4.1,Hyderabad,Offline,Summer,36,False,True
2024-01-18,SKU1801,Ethnic Wear,Saree,6038,15,4.5,Mumbai,Offline,Winter,143,False,True
2025-05-14,SKU6301,Ethnic Wear,Saree,5289,30,4.3,Bhopal,Myntra,Summer,128,False,True
2023-07-10,SKU1121,Ethnic Wear,Saree,5994,10,3.7,Bengaluru,Offline,Monsoon,76,False,True
2024-01-05,SKU4932,Ethnic Wear,Kurta,3211,0,4.7,Bhopal,Offline,Winter,85,True,False
2023-08-03,SKU6619,Ethnic Wear,Kurta,3477,30,4.7,Lucknow,Offline,Monsoon,107,True,False
2025-10-31,SKU4458,Ethnic Wear,Lehenga,9120,20,4.1,Bengaluru,Offline,Winter,144,False,True
2025-07-20,SKU4222,Ethnic Wear,Kurta,3920,20,3.9,Prayagraj,Brand Website,Monsoon,113,True,False
2025-04-14,SKU1729,Ethnic Wear,Kurta,3913,25,4.9,Pune,Offline,Summer,122,True,False
2024-04-17,SKU7836,Ethnic Wear,Lehenga,9290,30,4.4,Bhopal,Brand Website,Summer,46,False,True
2024-06-04,SKU1634,Ethnic Wear,Lehenga,9617,10,3.5,Hyderabad,Brand Website,Summer,35,False,True
2023-04-08,SKU4915,Ethnic Wear,Saree,4311,30,4.7,Prayagraj,Myntra,Summer,127,False,True
2024-09-19,SKU9954,Ethnic Wear,Lehenga,10458,25,3.6,Prayagraj,Myntra,Monsoon,48,False,True
2025-03-07,SKU4496,Ethnic Wear,Kurta,3796,25,4.0,Pune,Myntra,Summer,158,True,False
2023-06-13,SKU4281,Ethnic Wear,Saree,5346,25,3.9,Mumbai,Brand Website,Summer,133,False,True
2024-06-12,SKU2629,Ethnic Wear,Lehenga,8692,25,3.9,Bengaluru,Brand Website,Summer,45,False,True
2023-12-02,SKU3651,Ethnic Wear,Lehenga,9480,0,4.6,Prayagraj,Myntra,Winter,94,False,True
2023-09-06,SKU9885,Ethnic Wear,Kurta,1513,0,3.6,Delhi,Myntra,Monsoon,178,True,False
2024-11-22,SKU5424,Ethnic Wear,Saree,4497,20,4.6,Bengaluru,Myntra,Winter,610,False,True
2024-07-23,SKU9368,Ethnic Wear,Lehenga,8341,10,4.7,Delhi,Offline,Monsoon,51,False,True
2023-02-07,SKU7355,Ethnic Wear,Saree,4353,0,3.7,Hyderabad,Brand Website,Winter,183,False,True
2024-12-20,SKU9553,Ethnic Wear,Lehenga,8122,10,4.8,Hyderabad,Offline,Winter,191,False,True
2024-01-25,SKU2696,Ethnic Wear,Kurta,3480,30,4.4,Prayagraj,Myntra,Winter,111,True,False
2025-03-04,SKU4715,Ethnic Wear,Saree,5319,25,4.1,Bhopal,Brand Website,Summer,117,False,True
2024-12-28,SKU1596,Ethnic Wear,Kurta,1570,25,4.9,Bhopal,Myntra,Winter,152,True,False
2023-06-24,SKU7808,Ethnic Wear,Saree,4549,30,3.6,Mumbai,Offline,Summer,128,False,True
2024-11-28,SKU3224,Ethnic Wear,Lehenga,8490,20,4.7,Bhopal,Offline,Winter,264,False,True
2025-05-21,SKU6194,Ethnic Wear,Lehenga,9201,0,4.8,Hyderabad,Offline,Summer,36,False,True
2024-11-27,SKU5231,Ethnic Wear,Saree,5687,0,5.0,Prayagraj,Myntra,Winter,291,False,True
2025-04-13,SKU9163,Ethnic Wear,Saree,4093,0,5.0,Pune,Brand Website,Summer,115,False,True
2023-07-25,SKU2524,Ethnic Wear,Lehenga,9484,0,3.6,Bengaluru,Brand Website,Monsoon,34,False,True
2023-06-11,SKU3027,Ethnic Wear,Kurta,2448,0,3.9,Bengaluru,Brand Website,Summer,152,True,False
2024-08-31,SKU9868,Ethnic Wear,Lehenga,10262,25,3.9,Delhi,Brand Website,Monsoon,78,False,True
2024-11-13,SKU1667,Ethnic Wear,Kurta,2602,25,3.6,Pune,Offline,Winter,128,True,False
2025-08-18,SKU1065,Ethnic Wear,Kurta,2979,15,4.3,Delhi,Offline,Monsoon,113,True,False
2024-01-15,SKU5056,Ethnic Wear,Kurta,3830,25,4.8,Delhi,Offline,Winter,154,True,False
2023-09-17,SKU1275,Ethnic Wear,Lehenga,8693,25,4.9,Bhopal,Myntra,Monsoon,73,False,True
2025-12-07,SKU9350,Ethnic Wear,Kurta,2619,20,4.7,Hyderabad,Offline,Winter,146,True,False
2023-05-02,SKU4072,Ethnic Wear,Kurta,3260,0,4.4,Bhopal,Brand Website,Summer,106,True,False
2025-04-22,SKU5795,Ethnic Wear,Saree,6368,10,3.9,Lucknow,Myntra,Summer,89,False,True
2025-10-16,SKU7884,Ethnic Wear,Lehenga,8005,0,4.1,Pune,Brand Website,Winter,122,False,True
2023-09-03,SKU5144,Ethnic Wear,Kurta,2519,0,4.6,Bengaluru,Brand Website,Monsoon,120,True,False
2023-09-30,SKU1762,Ethnic Wear,Saree,4893,10,4.9,Delhi,Brand Website,Monsoon,167,False,True
2025-04-26,SKU4443,Ethnic Wear,Kurta,1938,10,3.8,Delhi,Brand Website,Summer,146,True,False
2025-02-14,SKU3019,Ethnic Wear,Saree,6125,25,3.9,Lucknow,Offline,Winter,177,False,True
2024-01-21,SKU3390,Ethnic Wear,Saree,4994,15,4.2,Hyderabad,Offline,Winter,123,False,True
2023-11-21,SKU5130,Ethnic Wear,Saree,4251,30,4.8,Mumbai,Offline,Winter,475,False,True
2023-08-15,SKU8516,Ethnic Wear,Saree,5176,0,3.9,Pune,Myntra,Monsoon,80,False,True
2025-07-19,SKU1225,Ethnic Wear,Kurta,2924,10,4.5,Bhopal,Brand Website,Monsoon,115,True,False
2023-11-25,SKU5515,Ethnic Wear,Saree,5967,0,4.2,Bhopal,Offline,Winter,195,False,True
2025-11-09,SKU4840,Ethnic Wear,Kurta,2092,0,3.9,Bhopal,Offline,Winter,118,True,False
2025-11-23,SKU5174,Ethnic Wear,Lehenga,9270,25,4.1,Delhi,Offline,Winter,227,False,True
2024-05-15,SKU2755,Ethnic Wear,Saree,6277,30,4.4,Hyderabad,Offline,Summer,131,False,True
2023-11-02,SKU3997,Ethnic Wear,Kurta,1580,10,4.7,Bhopal,Brand Website,Winter,218,True,False
2024-02-01,SKU7876,Ethnic Wear,Saree,4767,0,4.6,Lucknow,Myntra,Winter,238,False,True
2025-04-03,SKU5115,Ethnic Wear,Kurta,3964,20,4.3,Pune,Brand Website,Summer,115,True,False
2023-04-04,SKU8730,Ethnic Wear,Saree,5376,10,4.2,Hyderabad,Myntra,Summer,106,False,True
2023-02-03,SKU6462,Ethnic Wear,Saree,4312,0,4.3,Bhopal,Myntra,Winter,162,False,True
2025-04-24,SKU7729,Ethnic Wear,Saree,6191,25,3.6,Mumbai,Myntra,Summer,134,False,True
2024-03-28,SKU9987,Ethnic Wear,Kurta,2378,0,4.1,Bhopal,Brand Website,Summer,86,True,False
2025-07-10,SKU1191,Ethnic Wear,Saree,4856,0,4.0,Prayagraj,Myntra,Monsoon,67,False,True
2024-05-08,SKU2946,Ethnic Wear,Lehenga,8180,15,4.5,Delhi,Offline,Summer,68,False,True
2024-11-08,SKU1104,Ethnic Wear,Saree,4409,0,4.3,Bhopal,Myntra,Winter,297,False,True
2023-12-03,SKU7997,Ethnic Wear,Saree,4110,25,3.6,Lucknow,Offline,Winter,198,False,True
2023-11-18,SKU1349,Ethnic Wear,Kurta,2459,25,3.6,Pune,Myntra,Winter,167,True,False
2025-08-01,SKU4425,Ethnic Wear,Saree,4250,25,4.2,Hyderabad,Myntra,Monsoon,165,False,True
2025-06-03,SKU4345,Ethnic Wear,Saree,4630,25,3.6,Lucknow,Brand Website,Summer,117,False,True
2025-02-06,SKU8761,Ethnic Wear,Kurta,1643,20,3.8,Prayagraj,Myntra,Winter,109,True,False
2023-05-30,SKU2778,Ethnic Wear,Kurta,2129,15,3.7,Delhi,Myntra,Summer,168,True,False
2025-12-23,SKU3722,Ethnic Wear,Lehenga,10423,20,5.0,Pune,Brand Website,Winter,198,False,True
2023-12-19,SKU3578,Ethnic Wear,Saree,5823,10,4.0,Hyderabad,Offline,Winter,195,False,True
2025-02-08,SKU1328,Ethnic Wear,Saree,6193,15,4.9,Hyderabad,Offline,Winter,271,False,True
2025-12-28,SKU2889,Ethnic Wear,Kurta,1963,20,4.2,Bengaluru,Myntra,Winter,167,True,False
2024-04-19,SKU3215,Ethnic Wear,Kurta,2017,0,4.9,Mumbai,Brand Website,Summer,200,True,False
2023-06-21,SKU9907,Ethnic Wear,Lehenga,9389,20,4.3,Delhi,Myntra,Summer,61,False,True
2025-05-25,SKU6440,Ethnic Wear,Kurta,3509,30,4.8,Bengaluru,Myntra,Summer,170,True,False
2025-06-24,SKU4612,Ethnic Wear,Kurta,1792,15,4.6,Delhi,Brand Website,Summer,233,True,False
2024-11-22,SKU8551,Ethnic Wear,Saree,4122,0,4.6,Bengaluru,Brand Website,Winter,483,False,True
2023-12-04,SKU1396,Ethnic Wear,Saree,6399,0,3.6,Mumbai,Myntra,Winter,163,False,True
2023-02-22,SKU8192,Ethnic Wear,Lehenga,8613,10,4.0,Lucknow,Myntra,Winter,139,False,True
2023-11-23,SKU9257,Ethnic Wear,Saree,4348,20,4.7,Pune,Offline,Winter,463,False,True
2025-12-05,SKU9847,Ethnic Wear,Saree,4313,0,3.8,Bhopal,Offline,Winter,165,False,True
2025-08-18,SKU9215,Ethnic Wear,Saree,4165,20,4.2,Mumbai,Offline,Monsoon,86,False,True
2024-12-08,SKU1045,Ethnic Wear,Saree,5398,0,4.0,Pune,Myntra,Winter,195,False,True
2023-09-09,SKU3456,Ethnic Wear,Lehenga,8965,15,3.7,Prayagraj,Offline,Monsoon,21,False,True
2025-01-19,SKU6269,Ethnic Wear,Kurta,2770,30,3.8,Lucknow,Brand Website,Winter,104,True,False
2023-04-19,SKU1686,Ethnic Wear,Saree,5665,0,3.9,Mumbai,Brand Website,Summer,109,False,True
2025-12-12,SKU6817,Ethnic Wear,Lehenga,8756,0,3.6,Mumbai,Brand Website,Winter,113,False,True
2025-12-18,SKU1769,Ethnic Wear,Saree,4508,20,4.9,Delhi,Offline,Winter,372,False,True
2025-10-17,SKU5237,Ethnic Wear,Saree,5019,20,3.8,Bengaluru,Brand Website,Winter,267,False,True
2024-05-11,SKU4075,Ethnic Wear,Saree,4634,25,3.6,Delhi,Offline,Summer,138,False,True
2023-11-21,SKU3799,Ethnic Wear,Saree,4084,0,4.8,Pune,Offline,Winter,434,False,True
2024-09-26,SKU7033,Ethnic Wear,Kurta,2531,0,4.2,Prayagraj,Myntra,Monsoon,77,True,False
2023-11-17,SKU7392,Ethnic Wear,Saree,5452,30,4.1,Pune,Brand Website,Winter,368,False,True
2025-01-25,SKU1693,Ethnic Wear,Kurta,2892,20,4.5,Bengaluru,Offline,Winter,103,True,False
2024-09-22,SKU1381,Ethnic Wear,Saree,5684,30,3.9,Delhi,Offline,Monsoon,91,False,True
2023-08-12,SKU9689,Ethnic Wear,Lehenga,9508,0,4.3,Mumbai,Myntra,Monsoon,60,False,True
2023-10-02,SKU3923,Ethnic Wear,Lehenga,9907,20,4.7,Pune,Offline,Winter,121,False,True
2023-04-28,SKU6569,Ethnic Wear,Lehenga,9193,0,3.8,Mumbai,Offline,Summer,35,False,True
2023-09-08,SKU4183,Ethnic Wear,Saree,5616,25,3.8,Pune,Brand Website,Monsoon,84,False,True
2023-09-11,SKU2549,Ethnic Wear,Saree,6229,0,4.4,Bhopal,Brand Website,Monsoon,64,False,True
2023-10-03,SKU2497,Ethnic Wear,Kurta,3158,25,4.0,Hyderabad,Offline,Winter,164,True,False
2025-10-31,SKU1569,Ethnic Wear,Lehenga,10034,30,4.9,Delhi,Myntra,Winter,337,False,True
2025-12-10,SKU2561,Ethnic Wear,Saree,4034,0,4.9,Bhopal,Brand Website,Winter,181,False,True
2024-11-16,SKU1435,Ethnic Wear,Kurta,3199,0,4.3,Mumbai,Brand Website,Winter,237,True,False
2025-02-11,SKU9583,Ethnic Wear,Lehenga,9367,15,4.5,Mumbai,Myntra,Winter,193,False,True
2023-01-07,SKU5647,Ethnic Wear,Saree,4875,15,4.1,Delhi,Brand Website,Winter,203,False,True
2023-05-26,SKU3194,Ethnic Wear,Saree,4504,30,4.3,Mumbai,Myntra,Summer,207,False,True
2025-03-24,SKU2783,Ethnic Wear,Kurta,3670,15,4.0,Pune,Myntra,Summer,110,True,False
2023-11-19,SKU7672,Ethnic Wear,Lehenga,8883,20,4.4,Hyderabad,Myntra,Winter,257,False,True
2024-11-22,SKU4934,Ethnic Wear,Saree,5713,0,3.6,Bhopal,Offline,Winter,256,False,True
2025-04-14,SKU5816,Ethnic Wear,Lehenga,8175,30,4.1,Bengaluru,Brand Website,Summer,46,False,True
2025-05-27,SKU6529,Ethnic Wear,Saree,5783,30,4.6,Hyderabad,Offline,Summer,127,False,True
